,Airline,scores,compound,sent_type,Airline_Mentioned,Attribute_Mentioned,delta_airline,american_airline,united_airline,spirit_airline,air_canada,ryanair,frontier_airline,emirates_airline,southwest_airline,british_airway,comfort,in-flight_entertainment,customer_service,monetary_values,cleanliness,check-in_boarding,food_beverage
13162,Frontier_Airline,"{'neg': 0.088, 'neu': 0.912, 'pos': 0.0, 'compound': -0.4374}",-0.4374,0,['frontier_airline'],['check-in_boarding'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13163,Frontier_Airline,"{'neg': 0.015, 'neu': 0.94, 'pos': 0.045, 'compound': 0.6468}",0.6468,2,['frontier_airline'],"['monetary_values', 'check-in_boarding']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
13164,Frontier_Airline,"{'neg': 0.139, 'neu': 0.78, 'pos': 0.081, 'compound': -0.8397}",-0.8397,0,['frontier_airline'],"['check-in_boarding', 'monetary_values', 'customer_service']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13165,Frontier_Airline,"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.6273}",-0.6273,0,['frontier_airline'],"['monetary_values', 'customer_service']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
13166,Frontier_Airline,"{'neg': 0.042, 'neu': 0.958, 'pos': 0.0, 'compound': -0.296}",-0.296,0,['frontier_airline'],"['monetary_values', 'check-in_boarding', 'comfort']",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
13167,Frontier_Airline,"{'neg': 0.149, 'neu': 0.835, 'pos': 0.015, 'compound': -0.9287}",-0.9287,0,['frontier_airline'],"['check-in_boarding', 'monetary_values']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
13168,Frontier_Airline,"{'neg': 0.013, 'neu': 0.948, 'pos': 0.039, 'compound': 0.5267}",0.5267,2,['frontier_airline'],"['check-in_boarding', 'customer_service']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
13169,Frontier_Airline,"{'neg': 0.08, 'neu': 0.876, 'pos': 0.044, 'compound': -0.5788}",-0.5788,0,['frontier_airline'],['check-in_boarding'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13170,Frontier_Airline,"{'neg': 0.082, 'neu': 0.906, 'pos': 0.012, 'compound': -0.6187}",-0.6187,0,['frontier_airline'],"['check-in_boarding', 'customer_service']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
13171,Frontier_Airline,"{'neg': 0.087, 'neu': 0.841, 'pos': 0.072, 'compound': 0.1027}",0.1027,2,['frontier_airline'],"['check-in_boarding', 'monetary_values']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
13172,Frontier_Airline,"{'neg': 0.182, 'neu': 0.756, 'pos': 0.062, 'compound': -0.8934}",-0.8934,0,['frontier_airline'],"['customer_service', 'monetary_values']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
13173,Frontier_Airline,"{'neg': 0.077, 'neu': 0.88, 'pos': 0.044, 'compound': -0.4777}",-0.4777,0,['frontier_airline'],"['monetary_values', 'check-in_boarding']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
13174,Frontier_Airline,"{'neg': 0.119, 'neu': 0.849, 'pos': 0.032, 'compound': -0.8749}",-0.8749,0,['frontier_airline'],"['check-in_boarding', 'monetary_values', 'customer_service']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13175,Frontier_Airline,"{'neg': 0.114, 'neu': 0.823, 'pos': 0.063, 'compound': -0.773}",-0.773,0,['frontier_airline'],"['customer_service', 'check-in_boarding']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
13176,Frontier_Airline,"{'neg': 0.087, 'neu': 0.816, 'pos': 0.097, 'compound': 0.2785}",0.2785,2,['frontier_airline'],"['check-in_boarding', 'customer_service', 'monetary_values']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13177,Frontier_Airline,"{'neg': 0.191, 'neu': 0.809, 'pos': 0.0, 'compound': -0.9429}",-0.9429,0,['frontier_airline'],"['customer_service', 'check-in_boarding']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
13178,Frontier_Airline,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.9281}",0.9281,2,['frontier_airline'],"['cleanliness', 'customer_service', 'comfort', 'check-in_boarding']",0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0
13179,Frontier_Airline,"{'neg': 0.115, 'neu': 0.787, 'pos': 0.098, 'compound': -0.4588}",-0.4588,0,['frontier_airline'],"['comfort', 'monetary_values', 'customer_service']",0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
13180,Frontier_Airline,"{'neg': 0.0, 'neu': 0.907, 'pos': 0.093, 'compound': 0.7845}",0.7845,2,['frontier_airline'],"['check-in_boarding', 'monetary_values']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
13181,Frontier_Airline,"{'neg': 0.1, 'neu': 0.849, 'pos': 0.052, 'compound': -0.5916}",-0.5916,0,"['frontier_airline', 'delta_airline']","['check-in_boarding', 'monetary_values', 'comfort']",1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
13182,Frontier_Airline,"{'neg': 0.111, 'neu': 0.869, 'pos': 0.019, 'compound': -0.8977}",-0.8977,0,['frontier_airline'],"['check-in_boarding', 'customer_service']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
13183,Frontier_Airline,"{'neg': 0.08, 'neu': 0.867, 'pos': 0.054, 'compound': -0.4547}",-0.4547,0,['frontier_airline'],"['monetary_values', 'check-in_boarding', 'customer_service']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13184,Frontier_Airline,"{'neg': 0.065, 'neu': 0.909, 'pos': 0.026, 'compound': -0.4365}",-0.4365,0,['frontier_airline'],"['check-in_boarding', 'monetary_values', 'customer_service']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13185,Frontier_Airline,"{'neg': 0.092, 'neu': 0.892, 'pos': 0.016, 'compound': -0.8878}",-0.8878,0,['frontier_airline'],"['check-in_boarding', 'customer_service', 'monetary_values']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13186,Frontier_Airline,"{'neg': 0.19, 'neu': 0.81, 'pos': 0.0, 'compound': -0.8934}",-0.8934,0,['frontier_airline'],"['monetary_values', 'check-in_boarding', 'comfort']",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
13187,Frontier_Airline,"{'neg': 0.042, 'neu': 0.9, 'pos': 0.058, 'compound': 0.5027}",0.5027,2,['frontier_airline'],"['monetary_values', 'check-in_boarding', 'customer_service']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13188,Frontier_Airline,"{'neg': 0.039, 'neu': 0.933, 'pos': 0.027, 'compound': -0.0688}",-0.0688,0,['frontier_airline'],"['monetary_values', 'comfort', 'check-in_boarding']",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
13189,Frontier_Airline,"{'neg': 0.136, 'neu': 0.825, 'pos': 0.038, 'compound': -0.9474}",-0.9474,0,['frontier_airline'],"['check-in_boarding', 'comfort', 'monetary_values', 'customer_service']",0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
13190,Frontier_Airline,"{'neg': 0.044, 'neu': 0.956, 'pos': 0.0, 'compound': -0.5574}",-0.5574,0,['frontier_airline'],"['monetary_values', 'check-in_boarding']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
13191,Frontier_Airline,"{'neg': 0.257, 'neu': 0.611, 'pos': 0.132, 'compound': -0.8825}",-0.8825,0,['frontier_airline'],"['monetary_values', 'check-in_boarding']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
13192,Frontier_Airline,"{'neg': 0.024, 'neu': 0.965, 'pos': 0.011, 'compound': -0.4773}",-0.4773,0,['frontier_airline'],"['check-in_boarding', 'monetary_values', 'customer_service', 'comfort']",0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
13193,Frontier_Airline,"{'neg': 0.144, 'neu': 0.768, 'pos': 0.088, 'compound': -0.6824}",-0.6824,0,['frontier_airline'],"['check-in_boarding', 'customer_service', 'monetary_values']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13194,Frontier_Airline,"{'neg': 0.054, 'neu': 0.92, 'pos': 0.026, 'compound': -0.3365}",-0.3365,0,['frontier_airline'],"['check-in_boarding', 'monetary_values']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
13195,Frontier_Airline,"{'neg': 0.095, 'neu': 0.614, 'pos': 0.291, 'compound': 0.8656}",0.8656,2,['frontier_airline'],"['monetary_values', 'comfort', 'customer_service']",0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
13196,Frontier_Airline,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,1,['frontier_airline'],['check-in_boarding'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13197,Frontier_Airline,"{'neg': 0.091, 'neu': 0.866, 'pos': 0.043, 'compound': -0.6615}",-0.6615,0,['frontier_airline'],"['monetary_values', 'check-in_boarding']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
13198,Frontier_Airline,"{'neg': 0.0, 'neu': 0.958, 'pos': 0.042, 'compound': 0.2584}",0.2584,2,['frontier_airline'],"['monetary_values', 'customer_service']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
13199,Frontier_Airline,"{'neg': 0.211, 'neu': 0.743, 'pos': 0.046, 'compound': -0.9359}",-0.9359,0,['frontier_airline'],"['monetary_values', 'check-in_boarding', 'customer_service', 'food_beverage']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1
13200,Frontier_Airline,"{'neg': 0.045, 'neu': 0.922, 'pos': 0.033, 'compound': -0.1655}",-0.1655,0,['frontier_airline'],"['check-in_boarding', 'customer_service', 'monetary_values', 'comfort']",0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
13201,Frontier_Airline,"{'neg': 0.083, 'neu': 0.815, 'pos': 0.102, 'compound': 0.5186}",0.5186,2,['frontier_airline'],"['monetary_values', 'check-in_boarding', 'comfort', 'cleanliness']",0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0
13202,Frontier_Airline,"{'neg': 0.024, 'neu': 0.824, 'pos': 0.152, 'compound': 0.8999}",0.8999,2,['frontier_airline'],"['customer_service', 'check-in_boarding', 'monetary_values']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13203,Frontier_Airline,"{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.5622}",-0.5622,0,['frontier_airline'],['monetary_values'],0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13204,Frontier_Airline,"{'neg': 0.116, 'neu': 0.744, 'pos': 0.14, 'compound': 0.6288}",0.6288,2,['frontier_airline'],"['check-in_boarding', 'monetary_values']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
13205,Frontier_Airline,"{'neg': 0.061, 'neu': 0.891, 'pos': 0.048, 'compound': -0.362}",-0.362,0,['frontier_airline'],"['monetary_values', 'check-in_boarding', 'customer_service']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13206,Frontier_Airline,"{'neg': 0.165, 'neu': 0.732, 'pos': 0.102, 'compound': -0.912}",-0.912,0,"['frontier_airline', 'southwest_airline']","['monetary_values', 'check-in_boarding', 'comfort']",0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
13207,Frontier_Airline,"{'neg': 0.091, 'neu': 0.864, 'pos': 0.046, 'compound': -0.6172}",-0.6172,0,['frontier_airline'],"['check-in_boarding', 'customer_service', 'monetary_values']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13208,Frontier_Airline,"{'neg': 0.168, 'neu': 0.783, 'pos': 0.05, 'compound': -0.9752}",-0.9752,0,['frontier_airline'],"['comfort', 'check-in_boarding', 'customer_service', 'monetary_values']",0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
13209,Frontier_Airline,"{'neg': 0.167, 'neu': 0.787, 'pos': 0.046, 'compound': -0.9115}",-0.9115,0,['frontier_airline'],"['comfort', 'food_beverage', 'monetary_values', 'customer_service']",0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
13210,Frontier_Airline,"{'neg': 0.055, 'neu': 0.945, 'pos': 0.0, 'compound': -0.8085}",-0.8085,0,['frontier_airline'],"['check-in_boarding', 'customer_service']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
13211,Frontier_Airline,"{'neg': 0.029, 'neu': 0.971, 'pos': 0.0, 'compound': -0.2023}",-0.2023,0,['frontier_airline'],"['monetary_values', 'check-in_boarding']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
13212,Frontier_Airline,"{'neg': 0.038, 'neu': 0.868, 'pos': 0.094, 'compound': 0.5696}",0.5696,2,['frontier_airline'],['monetary_values'],0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13213,Frontier_Airline,"{'neg': 0.062, 'neu': 0.938, 'pos': 0.0, 'compound': -0.6058}",-0.6058,0,['frontier_airline'],"['monetary_values', 'comfort', 'check-in_boarding']",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
13214,Frontier_Airline,"{'neg': 0.094, 'neu': 0.906, 'pos': 0.0, 'compound': -0.9452}",-0.9452,0,['frontier_airline'],"['check-in_boarding', 'monetary_values']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
13215,Frontier_Airline,"{'neg': 0.071, 'neu': 0.889, 'pos': 0.04, 'compound': -0.5057}",-0.5057,0,['frontier_airline'],"['food_beverage', 'monetary_values', 'comfort', 'check-in_boarding']",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1
13216,Frontier_Airline,"{'neg': 0.018, 'neu': 0.959, 'pos': 0.023, 'compound': 0.128}",0.128,2,['frontier_airline'],"['customer_service', 'check-in_boarding', 'monetary_values']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13217,Frontier_Airline,"{'neg': 0.054, 'neu': 0.936, 'pos': 0.01, 'compound': -0.7738}",-0.7738,0,"['frontier_airline', 'united_airline']","['check-in_boarding', 'food_beverage']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
13218,Frontier_Airline,"{'neg': 0.086, 'neu': 0.856, 'pos': 0.059, 'compound': -0.3455}",-0.3455,0,['frontier_airline'],"['monetary_values', 'check-in_boarding', 'customer_service']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13219,Frontier_Airline,"{'neg': 0.018, 'neu': 0.939, 'pos': 0.043, 'compound': 0.5719}",0.5719,2,['frontier_airline'],"['check-in_boarding', 'customer_service', 'monetary_values', 'in-flight_entertainment']",0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0
13220,Frontier_Airline,"{'neg': 0.105, 'neu': 0.885, 'pos': 0.011, 'compound': -0.91}",-0.91,0,['frontier_airline'],"['monetary_values', 'check-in_boarding', 'customer_service']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13221,Frontier_Airline,"{'neg': 0.047, 'neu': 0.912, 'pos': 0.041, 'compound': 0.2776}",0.2776,2,['frontier_airline'],"['check-in_boarding', 'customer_service', 'comfort']",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
13222,Frontier_Airline,"{'neg': 0.051, 'neu': 0.825, 'pos': 0.123, 'compound': 0.4443}",0.4443,2,['frontier_airline'],[],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13223,Frontier_Airline,"{'neg': 0.031, 'neu': 0.955, 'pos': 0.014, 'compound': -0.1862}",-0.1862,0,['frontier_airline'],"['monetary_values', 'check-in_boarding']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
13224,Frontier_Airline,"{'neg': 0.0, 'neu': 0.976, 'pos': 0.024, 'compound': 0.0772}",0.0772,2,['frontier_airline'],"['check-in_boarding', 'customer_service', 'monetary_values']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13225,Frontier_Airline,"{'neg': 0.115, 'neu': 0.84, 'pos': 0.045, 'compound': -0.5423}",-0.5423,0,['frontier_airline'],"['customer_service', 'monetary_values', 'food_beverage', 'comfort']",0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
13226,Frontier_Airline,"{'neg': 0.158, 'neu': 0.821, 'pos': 0.021, 'compound': -0.9346}",-0.9346,0,['frontier_airline'],"['customer_service', 'check-in_boarding', 'monetary_values']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13227,Frontier_Airline,"{'neg': 0.223, 'neu': 0.777, 'pos': 0.0, 'compound': -0.8481}",-0.8481,0,['frontier_airline'],"['check-in_boarding', 'customer_service']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
13228,Frontier_Airline,"{'neg': 0.126, 'neu': 0.823, 'pos': 0.051, 'compound': -0.7935}",-0.7935,0,['frontier_airline'],"['monetary_values', 'check-in_boarding']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
13229,Frontier_Airline,"{'neg': 0.057, 'neu': 0.86, 'pos': 0.083, 'compound': 0.5523}",0.5523,2,['frontier_airline'],"['customer_service', 'check-in_boarding', 'monetary_values']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13230,Frontier_Airline,"{'neg': 0.074, 'neu': 0.864, 'pos': 0.062, 'compound': 0.2391}",0.2391,2,['frontier_airline'],"['monetary_values', 'check-in_boarding', 'customer_service']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13231,Frontier_Airline,"{'neg': 0.087, 'neu': 0.913, 'pos': 0.0, 'compound': -0.8955}",-0.8955,0,['frontier_airline'],"['check-in_boarding', 'monetary_values', 'customer_service']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13232,Frontier_Airline,"{'neg': 0.042, 'neu': 0.881, 'pos': 0.077, 'compound': 0.4343}",0.4343,2,['frontier_airline'],"['monetary_values', 'check-in_boarding', 'customer_service']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13233,Frontier_Airline,"{'neg': 0.105, 'neu': 0.798, 'pos': 0.097, 'compound': -0.1666}",-0.1666,0,['frontier_airline'],"['customer_service', 'food_beverage', 'check-in_boarding']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
13234,Frontier_Airline,"{'neg': 0.172, 'neu': 0.702, 'pos': 0.125, 'compound': -0.5632}",-0.5632,0,['frontier_airline'],[],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13235,Frontier_Airline,"{'neg': 0.037, 'neu': 0.813, 'pos': 0.15, 'compound': 0.7688}",0.7688,2,['frontier_airline'],['monetary_values'],0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13236,Frontier_Airline,"{'neg': 0.091, 'neu': 0.887, 'pos': 0.021, 'compound': -0.7976}",-0.7976,0,['frontier_airline'],"['check-in_boarding', 'customer_service']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
13237,Frontier_Airline,"{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.8101}",-0.8101,0,['frontier_airline'],"['check-in_boarding', 'customer_service']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
13238,Frontier_Airline,"{'neg': 0.041, 'neu': 0.845, 'pos': 0.113, 'compound': 0.826}",0.826,2,['frontier_airline'],"['monetary_values', 'check-in_boarding']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
13239,Frontier_Airline,"{'neg': 0.106, 'neu': 0.837, 'pos': 0.057, 'compound': -0.6956}",-0.6956,0,['frontier_airline'],"['monetary_values', 'check-in_boarding']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
13240,Frontier_Airline,"{'neg': 0.093, 'neu': 0.798, 'pos': 0.109, 'compound': 0.4066}",0.4066,2,['frontier_airline'],"['monetary_values', 'check-in_boarding']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
13241,Frontier_Airline,"{'neg': 0.011, 'neu': 0.972, 'pos': 0.017, 'compound': 0.144}",0.144,2,['frontier_airline'],"['monetary_values', 'check-in_boarding', 'customer_service']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13242,Frontier_Airline,"{'neg': 0.116, 'neu': 0.85, 'pos': 0.034, 'compound': -0.9024}",-0.9024,0,['frontier_airline'],"['customer_service', 'check-in_boarding', 'in-flight_entertainment']",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
13243,Frontier_Airline,"{'neg': 0.099, 'neu': 0.876, 'pos': 0.025, 'compound': -0.6696}",-0.6696,0,['frontier_airline'],"['customer_service', 'check-in_boarding', 'monetary_values']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13244,Frontier_Airline,"{'neg': 0.064, 'neu': 0.923, 'pos': 0.014, 'compound': -0.743}",-0.743,0,['frontier_airline'],"['check-in_boarding', 'customer_service', 'monetary_values']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13245,Frontier_Airline,"{'neg': 0.211, 'neu': 0.676, 'pos': 0.114, 'compound': -0.8171}",-0.8171,0,['frontier_airline'],"['check-in_boarding', 'customer_service']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
13246,Frontier_Airline,"{'neg': 0.042, 'neu': 0.905, 'pos': 0.054, 'compound': 0.0387}",0.0387,2,"['frontier_airline', 'delta_airline', 'united_airline']","['monetary_values', 'check-in_boarding', 'in-flight_entertainment', 'customer_service']",1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0
13247,Frontier_Airline,"{'neg': 0.014, 'neu': 0.986, 'pos': 0.0, 'compound': -0.1027}",-0.1027,0,['frontier_airline'],['check-in_boarding'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13248,Frontier_Airline,"{'neg': 0.038, 'neu': 0.865, 'pos': 0.098, 'compound': 0.4939}",0.4939,2,['frontier_airline'],"['monetary_values', 'check-in_boarding']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
13249,Frontier_Airline,"{'neg': 0.059, 'neu': 0.833, 'pos': 0.109, 'compound': 0.6486}",0.6486,2,['frontier_airline'],"['check-in_boarding', 'comfort', 'customer_service', 'monetary_values']",0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
13250,Frontier_Airline,"{'neg': 0.079, 'neu': 0.867, 'pos': 0.054, 'compound': -0.4019}",-0.4019,0,['frontier_airline'],"['comfort', 'customer_service', 'check-in_boarding']",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
13251,Frontier_Airline,"{'neg': 0.085, 'neu': 0.854, 'pos': 0.061, 'compound': -0.4767}",-0.4767,0,['frontier_airline'],"['check-in_boarding', 'customer_service', 'monetary_values']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13252,Frontier_Airline,"{'neg': 0.138, 'neu': 0.768, 'pos': 0.094, 'compound': -0.3348}",-0.3348,0,['frontier_airline'],"['monetary_values', 'check-in_boarding']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
13253,Frontier_Airline,"{'neg': 0.032, 'neu': 0.908, 'pos': 0.06, 'compound': 0.3321}",0.3321,2,['frontier_airline'],"['monetary_values', 'check-in_boarding']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
13254,Frontier_Airline,"{'neg': 0.104, 'neu': 0.865, 'pos': 0.031, 'compound': -0.5149}",-0.5149,0,['frontier_airline'],[],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13255,Frontier_Airline,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.9323}",0.9323,2,['frontier_airline'],"['customer_service', 'comfort', 'monetary_values']",0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
13256,Frontier_Airline,"{'neg': 0.014, 'neu': 0.947, 'pos': 0.039, 'compound': 0.5133}",0.5133,2,['frontier_airline'],"['check-in_boarding', 'comfort']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
13257,Frontier_Airline,"{'neg': 0.091, 'neu': 0.863, 'pos': 0.046, 'compound': -0.6014}",-0.6014,0,['frontier_airline'],"['comfort', 'monetary_values', 'check-in_boarding']",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
13258,Frontier_Airline,"{'neg': 0.064, 'neu': 0.936, 'pos': 0.0, 'compound': -0.743}",-0.743,0,['frontier_airline'],"['customer_service', 'check-in_boarding', 'monetary_values']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13259,Frontier_Airline,"{'neg': 0.089, 'neu': 0.739, 'pos': 0.172, 'compound': 0.6597}",0.6597,2,['frontier_airline'],"['customer_service', 'check-in_boarding']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
13260,Frontier_Airline,"{'neg': 0.031, 'neu': 0.969, 'pos': 0.0, 'compound': -0.4019}",-0.4019,0,['frontier_airline'],"['check-in_boarding', 'comfort', 'customer_service']",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
13261,Frontier_Airline,"{'neg': 0.13, 'neu': 0.838, 'pos': 0.032, 'compound': -0.9069}",-0.9069,0,['frontier_airline'],['customer_service'],0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13262,Frontier_Airline,"{'neg': 0.139, 'neu': 0.813, 'pos': 0.048, 'compound': -0.8174}",-0.8174,0,['frontier_airline'],"['check-in_boarding', 'customer_service']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
13263,Frontier_Airline,"{'neg': 0.172, 'neu': 0.802, 'pos': 0.026, 'compound': -0.9017}",-0.9017,0,['frontier_airline'],"['monetary_values', 'check-in_boarding', 'comfort', 'food_beverage', 'customer_service']",0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1
13264,Frontier_Airline,"{'neg': 0.084, 'neu': 0.809, 'pos': 0.107, 'compound': 0.3159}",0.3159,2,['frontier_airline'],"['check-in_boarding', 'customer_service', 'comfort']",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
13265,Frontier_Airline,"{'neg': 0.156, 'neu': 0.844, 'pos': 0.0, 'compound': -0.8519}",-0.8519,0,['frontier_airline'],['check-in_boarding'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13266,Frontier_Airline,"{'neg': 0.056, 'neu': 0.944, 'pos': 0.0, 'compound': -0.4912}",-0.4912,0,['frontier_airline'],"['check-in_boarding', 'customer_service', 'monetary_values']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13267,Frontier_Airline,"{'neg': 0.102, 'neu': 0.874, 'pos': 0.024, 'compound': -0.743}",-0.743,0,['frontier_airline'],"['check-in_boarding', 'customer_service', 'monetary_values']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13268,Frontier_Airline,"{'neg': 0.08, 'neu': 0.779, 'pos': 0.142, 'compound': 0.7329}",0.7329,2,['frontier_airline'],['customer_service'],0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
